"id","term","category","weight"
"19310","dvr","LABEL","-0.0000106901580597"
"19311","yassss","LABEL","0.00000057474129196"
"19312","12:15","LABEL","-0.00000150318358248"
"19313","fletcher","LABEL","-0.00000262474029096"
"19314","#goodmorning","LABEL","-0.0000000100110141852"
"19315","hahahaa","LABEL","-0.00000882560994066"
"19316","affects","LABEL","0.00000385771326187"
"19317","uncertainty","LABEL","0.000000204340073154"
"19318","pulling","LABEL","0.00000205382410337"
"19319","okayyy","LABEL","0.0000049112066464"
"19320","#truelife","LABEL","0.00000282459558382"
"19321","elves","LABEL","-0.00000458214567442"
"19322","browsing","LABEL","0.00000302158841875"
"19323","xxl","LABEL","-0.00000837002953985"
"19324","chase","LABEL","0.0000307289074722"
"19325","hearts","LABEL","0.0000229550327417"
"19326","homestead","LABEL","0.00000244773516411"
"19327","nm","LABEL","0.00000792455570714"
"19328","crown","LABEL","0.00000250487710235"
"19329","he's","LABEL","-0.000139373488158"
"19330","charm","LABEL","-0.00000734961016837"
"19331","tutu","LABEL","-0.00000206440982448"
"19332","available","LABEL","-0.0000366710402334"
"19333","lipstick","LABEL","-0.00000211981449704"
"19334","fuse","LABEL","-0.000000870435558286"
"19335","t-shirts","LABEL","-0.00000264717213826"
"19336","weekday","LABEL","-0.00000556863809793"
"19337","stoned","LABEL","0.0000132133493925"
"19338","bonfires","LABEL","-0.000000875202446681"
"19339","crooks","LABEL","0.0000014830660913"
"19340","mines","LABEL","0.000073392188085"
"19341","highlighted","LABEL","-0.000000346009873203"
"19342","firefighters","LABEL","-0.00000230614169579"
"19343","stings","LABEL","0.000000794602955266"
"19344","gazing","LABEL","-0.00000249235043743"
"19345","icon","LABEL","-0.0000469374537489"
"19346","#takemeback","LABEL","-0.00000300843859907"
"19347","5sos","LABEL","-0.000109053749504"
"19348","bama","LABEL","0.000000382455204988"
"19349","peterson","LABEL","-0.00000135107541507"
"19350","khaled","LABEL","-0.00000284234873443"
"19351","korean","LABEL","-0.00000207081823219"
"19352","forbidden","LABEL","-0.00000137480985175"
"19353","snaps","LABEL","-0.00000813789643349"
"19354","prisoners","LABEL","0.000000310713077428"
"19355","fetch","LABEL","-0.00000716526544755"
"19356","condition","LABEL","0.00000299906988353"
"19357","awks","LABEL","-0.00000370375279457"
"19358","rematch","LABEL","-0.000000718565330093"
"19359","disappeared","LABEL","0.00000283902359013"
"19360","awwe","LABEL","-0.00000219006073531"
"19361","slaves","LABEL","-0.00000208870822106"
"19362","dominated","LABEL","-0.0000017011549683"
"19363","intuition","LABEL","0.00000175313569014"
"19364","#snl40","LABEL","0.00000393454914751"
"19365","shuttle","LABEL","-0.00000196618011837"
"19366","gb","LABEL","-0.00000313067197693"
"19367","sprints","LABEL","-0.0000037269982673"
"19368","angelou","LABEL","-0.000000562102132411"
"19369","continuing","LABEL","0.0000000188464312275"
"19370","atl","LABEL","0.00000597621043446"
"19371","yellin","LABEL","0.00000216910686729"
"19372","shit's","LABEL","0.000000505275126173"
"19373","jenny","LABEL","-0.0000178094351122"
"19374","excused","LABEL","0.000000408694355188"
"19375","infinity","LABEL","-0.00000603978960652"
"19376","awkwardly","LABEL","0.00000591325654583"
"19377","oldies","LABEL","0.000000796794328759"
"19378","algebra","LABEL","-0.000000850918566961"
"19379","roof","LABEL","-0.0000020076053518"
"19380","world","LABEL","-0.000109732845083"
"19381","ne","LABEL","-0.0000054406687496"
"19382","relevant","LABEL","0.00000374281640155"
"19383","sound","LABEL","-0.00000478205071861"
"19384","affecting","LABEL","-0.00000165588431353"
"19385","crocs","LABEL","-0.00000346092902874"
"19386","forget","LABEL","0.0000372368106477"
"19387","weapon","LABEL","-0.000000396703645076"
"19388","par","LABEL","-0.00000218204129601"
"19389","#steelersnation","LABEL","-0.00000353847546152"
"19390","waters","LABEL","-0.00000175965139667"
"19391","trashed","LABEL","-0.000000124594038322"
"19392","th","LABEL","-0.0000209255283418"
"19393","mothafucka","LABEL","0.000000942418225056"
"19394","eternally","LABEL","0.00000127931463177"
"19395","fur","LABEL","-0.0000081749884803"
"19396","adele","LABEL","-0.0000013967756571"
"19397","southside","LABEL","0.00000481965731703"
"19398","<<<>","LABEL","0.000000399358487214"
"19399","assssss","LABEL","0.00000201690462524"
"19400","canal","LABEL","-0.0000017687883898"
"19401","provide","LABEL","0.00000207022470983"
"19402","compelled","LABEL","-0.00000157964708132"
"19403","#really","LABEL","0.00000151008904053"
"19404","#turndownforwhat","LABEL","0.000000246048516117"
"19405","accusing","LABEL","-0.000000542827849611"
"19406","sunk","LABEL","0.00000175837069209"
"19407","alike","LABEL","-0.00000329780360341"
"19408","giveaway","LABEL","-0.0000101565953"
"19409","baltimore","LABEL","-0.00000886589723766"
"19410","stripes","LABEL","-0.000000578135422751"
"19411","hotter","LABEL","0.00000301103520695"
"19412","wooow","LABEL","-0.0000170813374335"
"19413","whyyyyyyy","LABEL","-0.00000193746573908"
"19414","presidential","LABEL","-0.00000392482239295"
"19415","annoys","LABEL","-0.00000070327553047"
"19416","postal","LABEL","0.000000324087572478"
"19417","toddler","LABEL","-0.00000158361388385"
"19418","sideline","LABEL","-0.00000120433378857"
"19419","betcha","LABEL","0.00000138185941858"
"19420","warnings","LABEL","0.00000239109494427"
"19421","het","LABEL","-0.00000059036017189"
"19422","jab","LABEL","-0.00000034937802863"
"19423","about","LABEL","0.000796867879645"
"19424","egg","LABEL","-0.0000169468183885"
"19425","keaton","LABEL","0.0000131812844467"
"19426","foggy","LABEL","0.000000742813663126"
"19427","bury","LABEL","-0.000000602178226346"
"19428","professionally","LABEL","-0.000000257992016098"
"19429","mehhh","LABEL","-0.0000027659078703"
"19430","whips","LABEL","-0.00000157211252175"
"19431","ethnicity","LABEL","0.0000000672346048532"
"19432","yuengling","LABEL","-0.00000113897078992"
"19433","upsetting","LABEL","-0.000017375675769"
"19434","photographer","LABEL","-0.00000822362844885"
"19435","restaurants","LABEL","-0.00000717303544746"
"19436","calculate","LABEL","0.000000356252323349"
"19437","psy","LABEL","0.00000336704521896"
"19438","#obama2012","LABEL","0.00000151853621031"
"19439","baked","LABEL","-0.0000040333870971"
"19440","bck","LABEL","0.00000815381998549"
"19441","hunting","LABEL","-0.00000419634648225"
"19442","signatures","LABEL","-0.000000356108829309"
"19443","headset","LABEL","0.000000245058442692"
"19444","scorpion","LABEL","0.00000137898575931"
"19445","weaver","LABEL","0.000000283196011068"
"19446","appearance","LABEL","-0.00000137948009478"
"19447","attacking","LABEL","-0.00000334346107011"
"19448","enjoying","LABEL","0.0000092339301094"
"19449","crank","LABEL","0.000000181519285571"
"19450","eyebrow","LABEL","-0.000000288192857985"
"19451","#power","LABEL","0.00000077504933995"
"19452","camden","LABEL","-0.00000865285373473"
"19453","#lies","LABEL","0.00000132162894548"
"19454","#iphone","LABEL","-0.000000660335099896"
"19455","check","LABEL","-0.000166039519808"
"19456","alli","LABEL","-0.00000405495472723"
"19457","flashy","LABEL","0.00000279086420989"
"19458","granite","LABEL","-0.00000284282089236"
"19459","rookie","LABEL","-0.00000772456696149"
"19460","argh","LABEL","-0.00000279331477776"
"19461","prompting","LABEL","0.000000286835614219"
"19462","las","LABEL","-0.0000310896494981"
"19463","finale","LABEL","-0.0000350891803233"
"19464","freezing","LABEL","-0.00000731156577608"
"19465","vacation","LABEL","-0.0000220944827963"
"19466","oil","LABEL","0.00000124721818218"
"19467","measures","LABEL","-0.00000109724086353"
"19468","#dedicated","LABEL","-0.000000390850176722"
"19469","niggas","LABEL","0.00113288619629"
"19470","idec","LABEL","0.00000930219719865"
"19471","#miami","LABEL","-0.000000533435997303"
"19472","rode","LABEL","0.0000050968013848"
"19473","troll","LABEL","-0.00000301888033453"
"19474","clogged","LABEL","0.000000455735391101"
"19475","unbothered","LABEL","0.0000054216350318"
"19476","stats","LABEL","-0.000115243509863"
"19477","ballin","LABEL","0.00000627826567906"
"19478","62","LABEL","-0.00000308773182271"
"19479","strugglin","LABEL","0.00000155216857504"
"19480","stacey","LABEL","-0.00000227330979502"
"19481","straightening","LABEL","0.000000538894369189"
"19482","shaving","LABEL","0.00000329214682813"
"19483","crossfit","LABEL","-0.0000069826483053"
"19484","reaching","LABEL","0.000000415850844036"
"19485","overreact","LABEL","0.00000183021320187"
"19486","usin","LABEL","0.00000271848446861"
"19487","sunglasses","LABEL","-0.0000151107285222"
"19488","successfully","LABEL","-0.00000509628884564"
"19489","pun","LABEL","-0.0000137178910209"
"19490","mama","LABEL","0.00000614455229696"
"19491","movements","LABEL","0.00000199082886537"
"19492","chops","LABEL","0.000000158850960008"
"19493","inner","LABEL","0.0000132274123715"
"19494","framed","LABEL","-0.000000798024890207"
"19495","woop","LABEL","0.00000282172130329"
"19496","marriage","LABEL","0.0000106766951021"
"19497","seventh","LABEL","0.00000140544126889"
"19498","happily","LABEL","0.00000813260214022"
"19499","cheated","LABEL","0.0000188489066203"
"19500","arise","LABEL","0.00000123981983825"
"19501","classes","LABEL","-0.0000688255653079"
"19502","mugged","LABEL","0.00000131290580979"
"19503","assumes","LABEL","0.00000112312691299"
"19504","soar","LABEL","0.00000223920847604"
"19505","take","LABEL","0.000398277766151"
"19506","watering","LABEL","0.0000000186110580352"
"19507","pooh","LABEL","0.0000211477525785"
"19508","#anxious","LABEL","0.00000141514937243"
"19509","td","LABEL","-0.0000128780460572"
"19510","bum","LABEL","0.0000223999877129"
"19511","oohhh","LABEL","0.000000865890659967"
"19512","#ted","LABEL","0.0000000555715681119"
"19513","mental","LABEL","0.0000206757031443"
"19514","#libra","LABEL","-0.00000448128398221"
"19515","trance","LABEL","0.000000854161339306"
"19516","plowing","LABEL","-0.00000416484689803"
"19517","geo","LABEL","-0.0000000519629493158"
"19518","#likeaboss","LABEL","0.00000136542142364"
"19519","feelins","LABEL","-0.000000326377361025"
"19520","frauding","LABEL","0.00000671597819254"
"19521","contradict","LABEL","0.000000216183077731"
"19522","becky","LABEL","-0.00000320090367171"
"19523","uneven","LABEL","0.0000029259458263"
"19524","youuuuuu","LABEL","-0.000000839144460019"
"19525","association","LABEL","-0.00000113196161189"
"19526","ours","LABEL","-0.0000135318797529"
"19527","trolls","LABEL","-0.00000173262459114"
"19528","basic","LABEL","0.00000332661640327"
"19529","disappointment","LABEL","0.00000692756852719"
"19530","lookn","LABEL","0.00000349014200496"
"19531","noel","LABEL","-0.00000474053666398"
"19532","wrote","LABEL","0.0000072609538752"
"19533","47","LABEL","-0.0000132385215894"
"19534","tips","LABEL","-0.00000822122002193"
"19535","thou","LABEL","0.000117898358664"
"19536","davis","LABEL","-0.00000607121701058"
"19537","wired","LABEL","0.00000172228344508"
"19538","dazed","LABEL","0.000000939501030425"
"19539","#singlelife","LABEL","0.00000358456624951"
"19540","halle","LABEL","0.000000910784711587"
"19541","˜","LABEL","0.0000147780581201"
"19542","snd","LABEL","-0.00000214062395247"
"19543","trainwreck","LABEL","-0.00000256011899689"
"19544","jumpers","LABEL","-0.000000573129472054"
"19545","gals","LABEL","-0.00000173060305451"
"19546","#bangbang","LABEL","0.000000106600385732"
"19547","rue","LABEL","-0.00000128018607509"
"19548","tang","LABEL","0.00000227518824661"
"19549","<----","LABEL","0.00000431185043745"
"19550","grr","LABEL","-0.00000114949671944"
"19551","fucka","LABEL","0.00000456684562226"
"19552","enjoys","LABEL","-0.000000294554064853"
"19553","writers","LABEL","-0.0000102087994537"
"19554","klondike","LABEL","0.0000022369219156"
"19555","benji","LABEL","0.000000878596304654"
"19556","freckles","LABEL","0.00000124014709371"
"19557","arsenal","LABEL","-0.0000354969213795"
"19558","thotty","LABEL","0.00000268603302648"
"19559","dense","LABEL","0.0000000127528222535"
"19560","deez","LABEL","-0.00000171452375467"
"19561","pubes","LABEL","-0.00000032943687452"
"19562","yeaaaah","LABEL","0.000000497912781983"
"19563","elaborate","LABEL","-0.00000182374280258"
"19564","candies","LABEL","-0.0000000296306953876"
"19565","relation","LABEL","0.00000135902449697"
"19566","goooooo","LABEL","0.0000000100670509496"
"19567","#america","LABEL","-0.000000786112809881"
"19568","chopsticks","LABEL","-0.000000304109027734"
"19569","csi","LABEL","0.00000133845377099"
"19570","pikachu","LABEL","0.00000174635113098"
"19571","#dreambig","LABEL","0.000000401596929348"
"19572","hamster","LABEL","0.000000568321537846"
"19573","#mylove","LABEL","0.00000257175254285"
"19574","basis","LABEL","-0.00000167980685577"
"19575","sting","LABEL","0.00000108208715581"
"19576","petals","LABEL","0.000000481909556428"
"19577","#happyeaster","LABEL","0.00000039912862547"
"19578","poppy","LABEL","0.00000328317486718"
"19579","philly's","LABEL","-0.00000792537670628"
"19580","specifically","LABEL","-0.00000136731639463"
"19581","ought","LABEL","0.00000298889503553"
"19582","suppose","LABEL","0.0000340929464778"
"19583","tri","LABEL","-0.00000899719666091"
"19584","opponents","LABEL","-0.000000430675126955"
"19585","push","LABEL","0.0000181527568556"
"19586","meal","LABEL","0.0000130849862418"
"19587","hipster","LABEL","-0.000000784568585372"
"19588","lingo","LABEL","-0.000000880514588284"
"19589","superstars","LABEL","-0.00000178266113724"
"19590","insults","LABEL","-0.00000317822629399"
"19591","millersville","LABEL","-0.00000360606636996"
"19592","meek","LABEL","-0.0000685727128434"
"19593","party's","LABEL","-0.00000090145170603"
"19594","appearing","LABEL","-0.000000493520412304"
"19595","irresistible","LABEL","0.00000268046874024"
"19596","cloth","LABEL","-0.00000463765414444"
"19597","1,000","LABEL","0.000000134767182876"
"19598","friday's","LABEL","-0.0000027641954018"
"19599","marshmallow","LABEL","0.000000461159452158"
"19600","gamestop","LABEL","0.00000108871850247"
"19601","mont","LABEL","0.00000577057609826"
"19602","redone","LABEL","0.0000034672962904"
"19603","jut","LABEL","-0.00000276864834381"
"19604","capitals","LABEL","-0.00000366010346304"
"19605","doze","LABEL","0.00000300644916497"
"19606","agents","LABEL","-0.00000418586962479"
"19607","actual","LABEL","-0.0000163722855876"
"19608","dangerous","LABEL","-0.00000569827960128"
"19609","ight","LABEL","0.000000647032998389"
"19610","platinum","LABEL","-0.00000503216591569"
"19611","crock","LABEL","-0.00000324900610354"
"19612","ricans","LABEL","0.0000000520883929107"
"19613","girard","LABEL","-0.000000067745805051"
"19614","lords","LABEL","0.0000000658325100164"
"19615","leggings","LABEL","-0.0000111494266646"
"19616","teleport","LABEL","-0.000000510795466865"
"19617","threat","LABEL","-0.00000201650094745"
"19618","az","LABEL","-0.00000242420417752"
"19619","celebrity","LABEL","-0.0000174556097582"
"19620","other's","LABEL","0.0000049814301745"
"19621","vinyl","LABEL","0.00000944331807535"
"19622","truly","LABEL","0.0000168657676347"
"19623","freeman","LABEL","-0.00000420542174704"
"19624","beetle","LABEL","-0.00000131874019155"
"19625","ands","LABEL","-0.000000262087560209"
"19626","tune","LABEL","-0.0000325888228667"
"19627","ikea","LABEL","-0.0000080404421247"
"19628","dictionary","LABEL","-0.00000535218203704"
"19629","kats","LABEL","-0.000000766086058213"
"19630","#nodoubt","LABEL","-0.00000058848612219"
"19631","breakdowns","LABEL","-0.0000000100686367335"
"19632","creature","LABEL","0.00000433276871651"
"19633","wedge","LABEL","0.000000618384273751"
"19634","banjo","LABEL","-0.000000227877827789"
"19635","nic","LABEL","-0.00000759396889568"
"19636","#girlcode","LABEL","-0.0000365638588428"
"19637","would","LABEL","-0.000119966949093"
"19638","nomore","LABEL","0.0000797538728765"
"19639","completely","LABEL","-0.000000207165329486"
"19640","pecan","LABEL","-0.00000192514767277"
"19641","respectable","LABEL","0.00000027054180219"
"19642","uneasy","LABEL","0.000000631362138393"
"19643","kkk","LABEL","0.00000401778231459"
"19644","selective","LABEL","0.000000248630562591"
"19645","friendzoned","LABEL","0.0000035446828559"
"19646","mister","LABEL","0.000000544431859143"
"19647","positively","LABEL","-0.000000672548678146"
"19648","lead","LABEL","0.0000177375680675"
"19649","anyways","LABEL","0.000020370937863"
"19650","awful","LABEL","-0.0000484680639567"
"19651","teammates","LABEL","-0.00000584464682379"
